obs_friendship,source_friendship,target_friendship,weight_friendship,date_friendship,date_can_friendship
39158,fa10-01-01,fa10-01-03,1,01-May-11,40664
39159,fa10-01-01,fa10-01-38,1,01-May-11,40664
39160,fa10-01-01,fa10-01-37,1,01-May-11,40664
39161,fa10-01-01,sp10-01-49,1,01-May-11,40664
39162,fa10-01-01,sp10-01-48,2,01-May-11,40664
39163,fa10-01-01,fa10-01-53,1,01-May-11,40664
39164,fa10-01-01,sp10-01-02,1,01-May-11,40664
39165,fa10-01-01,fa10-01-49,1,01-May-11,40664
39166,fa10-01-01,sp10-01-43,1,01-May-11,40664
39167,fa10-01-01,sp10-01-33,1,01-May-11,40664
39168,fa10-01-01,fa10-01-71,1,01-May-11,40664
39169,fa10-01-01,fa10-01-50,1,01-May-11,40664
39170,fa10-01-01,fa10-01-42,1,01-May-11,40664
39171,fa10-01-01,fa10-01-82,1,01-May-11,40664
39172,fa10-01-01,fa10-01-27,1,01-May-11,40664
39173,fa10-01-01,fa10-01-11,1,01-May-11,40664
39174,fa10-01-01,sp10-01-30,1,01-May-11,40664
39175,fa10-01-01,fa10-01-66,1,01-May-11,40664
39176,fa10-01-01,fa10-01-65,1,01-May-11,40664
39177,fa10-01-01,fa10-01-26,1,01-May-11,40664
39178,fa10-01-01,fa10-01-32,1,01-May-11,40664
39179,fa10-01-01,fa10-01-09,1,01-May-11,40664
39180,fa10-01-01,fa10-01-25,1,01-May-11,40664
39181,fa10-01-01,fa10-01-31,1,01-May-11,40664
39182,fa10-01-01,sp10-01-54,1,01-May-11,40664
39183,fa10-01-01,fa10-01-34,1,01-May-11,40664
39184,fa10-01-01,fa10-01-57,1,01-May-11,40664
39185,fa10-01-01,fa10-01-55,1,01-May-11,40664
39186,fa10-01-01,fa10-01-30,1,01-May-11,40664
39187,fa10-01-01,fa10-01-43,1,01-May-11,40664
39188,fa10-01-01,fa10-01-44,1,01-May-11,40664
39189,fa10-01-01,fa10-01-62,1,01-May-11,40664
39190,fa10-01-01,sp10-01-36,1,01-May-11,40664
39191,fa10-01-01,fa10-01-28,1,01-May-11,40664
39192,fa10-01-01,fa10-01-29,1,01-May-11,40664
39193,fa10-01-01,fa10-01-52,1,01-May-11,40664
39194,fa10-01-01,fa10-01-61,1,01-May-11,40664
39195,fa10-01-01,fa10-01-56,1,01-May-11,40664
39196,fa10-01-01,sp10-01-01,1,01-May-11,40664
39197,fa10-01-02,sp10-01-53,0,01-May-11,40664
39198,fa10-01-02,fa10-01-79,0,01-May-11,40664
39199,fa10-01-02,sp10-01-38,0,01-May-11,40664
39200,fa10-01-02,sp10-01-39,0,01-May-11,40664
39201,fa10-01-02,fa10-01-81,0,01-May-11,40664
39202,fa10-01-02,fa10-01-78,0,01-May-11,40664
39203,fa10-01-02,fa10-01-67,0,01-May-11,40664
39204,fa10-01-02,fa10-01-68,0,01-May-11,40664
39205,fa10-01-02,fa10-01-73,0,01-May-11,40664
39206,fa10-01-02,fa10-01-74,0,01-May-11,40664
39207,fa10-01-02,fa10-01-15,0,01-May-11,40664
39208,fa10-01-02,fa10-01-80,0,01-May-11,40664
39209,fa10-01-02,fa10-01-19,0,01-May-11,40664
39210,fa10-01-02,fa10-01-85,0,01-May-11,40664
39211,fa10-01-02,fa10-01-86,0,01-May-11,40664
39212,fa10-01-02,sp10-01-24,0,01-May-11,40664
39213,fa10-01-02,fa10-01-17,1,01-May-11,40664
39214,fa10-01-02,fa10-01-18,1,01-May-11,40664
39215,fa10-01-02,fa10-01-04,0,01-May-11,40664
39216,fa10-01-02,fa10-01-06,0,01-May-11,40664
39217,fa10-01-02,fa10-01-45,0,01-May-11,40664
39218,fa10-01-02,sp10-01-13,0,01-May-11,40664
39219,fa10-01-02,fa10-01-07,0,01-May-11,40664
39220,fa10-01-02,sp10-01-46,1,01-May-11,40664
39221,fa10-01-02,sp10-01-44,0,01-May-11,40664
39222,fa10-01-02,sp10-01-06,0,01-May-11,40664
39223,fa10-01-02,fa10-01-83,0,01-May-11,40664
39224,fa10-01-02,fa10-01-14,0,01-May-11,40664
39225,fa10-01-02,fa10-01-13,0,01-May-11,40664
39226,fa10-01-02,fa10-01-05,0,01-May-11,40664
39227,fa10-01-02,fa10-01-75,0,01-May-11,40664
39228,fa10-01-02,fa10-01-01,7,01-May-11,40664
39229,fa10-01-02,fa10-01-02,7,01-May-11,40664
39230,fa10-01-02,fa10-01-20,0,01-May-11,40664
39231,fa10-01-02,fa10-01-76,0,01-May-11,40664
39232,fa10-01-02,fa10-01-58,0,01-May-11,40664
39233,fa10-01-02,fa10-01-21,0,01-May-11,40664
39234,fa10-01-02,sp10-01-28,0,01-May-11,40664
39235,fa10-01-02,sp10-01-26,0,01-May-11,40664
39236,fa10-01-02,sp10-01-55,0,01-May-11,40664
39237,fa10-01-02,sp10-01-05,0,01-May-11,40664
39238,fa10-01-02,sp10-01-35,0,01-May-11,40664
39239,fa10-01-02,fa10-01-35,0,01-May-11,40664
39240,fa10-01-02,fa10-01-40,0,01-May-11,40664
39241,fa10-01-02,fa10-01-60,0,01-May-11,40664
39242,fa10-01-02,sp10-01-23,0,01-May-11,40664
39243,fa10-01-02,sp10-01-11,0,01-May-11,40664
39244,fa10-01-02,sp10-01-12,0,01-May-11,40664
39245,fa10-01-02,sp10-01-07,0,01-May-11,40664
39246,fa10-01-02,sp10-01-08,0,01-May-11,40664
39247,fa10-01-02,fa10-01-24,0,01-May-11,40664
39248,fa10-01-02,fa10-01-39,0,01-May-11,40664
39249,fa10-01-02,sp10-01-19,0,01-May-11,40664
39250,fa10-01-02,sp10-01-34,0,01-May-11,40664
39251,fa10-01-02,fa10-01-69,0,01-May-11,40664
39252,fa10-01-02,sp10-01-32,1,01-May-11,40664
39253,fa10-01-02,sp10-01-42,1,01-May-11,40664
39254,fa10-01-02,sp10-01-40,0,01-May-11,40664
39255,fa10-01-02,sp10-01-41,0,01-May-11,40664
39256,fa10-01-02,sp10-01-37,0,01-May-11,40664
39257,fa10-01-02,fa10-01-48,1,01-May-11,40664
39258,fa10-01-02,fa10-01-47,0,01-May-11,40664
39259,fa10-01-02,fa10-01-59,0,01-May-11,40664
39260,fa10-01-02,fa10-01-10,0,01-May-11,40664
39261,fa10-01-02,fa10-01-33,0,01-May-11,40664
39262,fa10-01-02,fa10-01-77,0,01-May-11,40664
39263,fa10-01-02,sp10-01-22,0,01-May-11,40664
39264,fa10-01-02,fa10-01-16,0,01-May-11,40664
39265,fa10-01-02,fa10-01-36,0,01-May-11,40664
39266,fa10-01-02,fa10-01-08,0,01-May-11,40664
39267,fa10-01-02,fa10-01-46,0,01-May-11,40664
39268,fa10-01-02,fa10-01-41,0,01-May-11,40664
39269,fa10-01-02,fa10-01-22,0,01-May-11,40664
39270,fa10-01-02,sp10-01-25,0,01-May-11,40664
39271,fa10-01-02,fa10-01-51,0,01-May-11,40664
39272,fa10-01-02,fa10-01-23,0,01-May-11,40664
39273,fa10-01-02,sp10-01-18,0,01-May-11,40664
39274,fa10-01-02,fa10-01-12,0,01-May-11,40664
39275,fa10-01-02,fa10-01-64,0,01-May-11,40664
39276,fa10-01-02,sp10-01-52,2,01-May-11,40664
39277,fa10-01-02,sp10-01-31,1,01-May-11,40664
39278,fa10-01-02,sp10-01-45,1,01-May-11,40664
39279,fa10-01-02,fa10-01-70,0,01-May-11,40664
39280,fa10-01-02,fa10-01-63,0,01-May-11,40664
39281,fa10-01-02,sp10-01-56,0,01-May-11,40664
39282,fa10-01-02,fa10-01-54,1,01-May-11,40664
39283,fa10-01-02,fa10-01-72,0,01-May-11,40664
39284,fa10-01-02,fa10-01-03,0,01-May-11,40664
39285,fa10-01-02,fa10-01-38,1,01-May-11,40664
39286,fa10-01-02,fa10-01-37,1,01-May-11,40664
39287,fa10-01-02,sp10-01-49,0,01-May-11,40664
39288,fa10-01-02,sp10-01-48,0,01-May-11,40664
39289,fa10-01-02,fa10-01-53,0,01-May-11,40664
39290,fa10-01-02,sp10-01-02,0,01-May-11,40664
39291,fa10-01-02,fa10-01-49,0,01-May-11,40664
39292,fa10-01-02,sp10-01-43,0,01-May-11,40664
39293,fa10-01-02,sp10-01-33,0,01-May-11,40664
39294,fa10-01-02,fa10-01-71,0,01-May-11,40664
39295,fa10-01-02,fa10-01-50,0,01-May-11,40664
39296,fa10-01-02,fa10-01-42,0,01-May-11,40664
39297,fa10-01-02,fa10-01-82,0,01-May-11,40664
39298,fa10-01-02,fa10-01-27,0,01-May-11,40664
39299,fa10-01-02,fa10-01-11,0,01-May-11,40664
39300,fa10-01-02,sp10-01-30,0,01-May-11,40664
39301,fa10-01-02,fa10-01-66,0,01-May-11,40664
39302,fa10-01-02,fa10-01-65,0,01-May-11,40664
39303,fa10-01-02,fa10-01-26,0,01-May-11,40664
39304,fa10-01-02,fa10-01-32,0,01-May-11,40664
39305,fa10-01-02,fa10-01-09,0,01-May-11,40664
39306,fa10-01-02,fa10-01-25,0,01-May-11,40664
39307,fa10-01-02,fa10-01-31,0,01-May-11,40664
39308,fa10-01-02,sp10-01-54,1,01-May-11,40664
39309,fa10-01-02,fa10-01-34,0,01-May-11,40664
39310,fa10-01-02,fa10-01-57,0,01-May-11,40664
39311,fa10-01-02,fa10-01-55,0,01-May-11,40664
39312,fa10-01-02,fa10-01-30,0,01-May-11,40664
39313,fa10-01-02,fa10-01-43,0,01-May-11,40664
39314,fa10-01-02,fa10-01-44,0,01-May-11,40664
39315,fa10-01-02,fa10-01-62,0,01-May-11,40664
39316,fa10-01-02,sp10-01-36,0,01-May-11,40664
39317,fa10-01-02,fa10-01-28,0,01-May-11,40664
39318,fa10-01-02,fa10-01-29,0,01-May-11,40664
39319,fa10-01-02,fa10-01-52,0,01-May-11,40664
39320,fa10-01-02,fa10-01-61,0,01-May-11,40664
39321,fa10-01-02,fa10-01-56,0,01-May-11,40664
39322,fa10-01-02,sp10-01-01,0,01-May-11,40664
39323,fa10-01-03,sp10-01-53,0,01-May-11,40664
39324,fa10-01-03,fa10-01-79,0,01-May-11,40664
39325,fa10-01-03,sp10-01-38,0,01-May-11,40664
39326,fa10-01-03,sp10-01-39,0,01-May-11,40664
39327,fa10-01-03,fa10-01-81,0,01-May-11,40664
39328,fa10-01-03,fa10-01-78,0,01-May-11,40664
39329,fa10-01-03,fa10-01-67,0,01-May-11,40664
39330,fa10-01-03,fa10-01-68,0,01-May-11,40664
39331,fa10-01-03,fa10-01-73,0,01-May-11,40664
39332,fa10-01-03,fa10-01-74,0,01-May-11,40664
39333,fa10-01-03,fa10-01-15,0,01-May-11,40664
39334,fa10-01-03,fa10-01-80,0,01-May-11,40664
39335,fa10-01-03,fa10-01-19,0,01-May-11,40664
39336,fa10-01-03,fa10-01-85,0,01-May-11,40664
39337,fa10-01-03,fa10-01-86,0,01-May-11,40664
39338,fa10-01-03,sp10-01-24,6,01-May-11,40664
39339,fa10-01-03,fa10-01-17,0,01-May-11,40664
39340,fa10-01-03,fa10-01-18,0,01-May-11,40664
39341,fa10-01-03,fa10-01-04,7,01-May-11,40664
39342,fa10-01-03,fa10-01-06,0,01-May-11,40664
39343,fa10-01-03,fa10-01-45,0,01-May-11,40664
39344,fa10-01-03,sp10-01-13,0,01-May-11,40664
39345,fa10-01-03,fa10-01-07,0,01-May-11,40664
39346,fa10-01-03,sp10-01-46,0,01-May-11,40664
39347,fa10-01-03,sp10-01-44,1,01-May-11,40664
39348,fa10-01-03,sp10-01-06,0,01-May-11,40664
39349,fa10-01-03,fa10-01-83,0,01-May-11,40664
39350,fa10-01-03,fa10-01-14,0,01-May-11,40664
39351,fa10-01-03,fa10-01-13,0,01-May-11,40664
39352,fa10-01-03,fa10-01-05,0,01-May-11,40664
39353,fa10-01-03,fa10-01-75,0,01-May-11,40664
39354,fa10-01-03,fa10-01-01,0,01-May-11,40664
39355,fa10-01-03,fa10-01-02,0,01-May-11,40664
39356,fa10-01-03,fa10-01-20,0,01-May-11,40664
39357,fa10-01-03,fa10-01-76,0,01-May-11,40664
39358,fa10-01-03,fa10-01-58,0,01-May-11,40664
39359,fa10-01-03,fa10-01-21,0,01-May-11,40664
39360,fa10-01-03,sp10-01-28,0,01-May-11,40664
39361,fa10-01-03,sp10-01-26,0,01-May-11,40664
39362,fa10-01-03,sp10-01-55,0,01-May-11,40664
39363,fa10-01-03,sp10-01-05,0,01-May-11,40664
39364,fa10-01-03,sp10-01-35,0,01-May-11,40664
39365,fa10-01-03,fa10-01-35,0,01-May-11,40664
39366,fa10-01-03,fa10-01-40,0,01-May-11,40664
39367,fa10-01-03,fa10-01-60,0,01-May-11,40664
39368,fa10-01-03,sp10-01-23,0,01-May-11,40664
39369,fa10-01-03,sp10-01-11,0,01-May-11,40664
39370,fa10-01-03,sp10-01-12,0,01-May-11,40664
39371,fa10-01-03,sp10-01-07,0,01-May-11,40664
39372,fa10-01-03,sp10-01-08,0,01-May-11,40664
39373,fa10-01-03,fa10-01-24,0,01-May-11,40664
39374,fa10-01-03,fa10-01-39,0,01-May-11,40664
39375,fa10-01-03,sp10-01-19,0,01-May-11,40664
39376,fa10-01-03,sp10-01-34,0,01-May-11,40664
39377,fa10-01-03,fa10-01-69,0,01-May-11,40664
39378,fa10-01-03,sp10-01-32,0,01-May-11,40664
39379,fa10-01-03,sp10-01-42,0,01-May-11,40664
39380,fa10-01-03,sp10-01-40,0,01-May-11,40664
39381,fa10-01-03,sp10-01-41,0,01-May-11,40664
39382,fa10-01-03,sp10-01-37,0,01-May-11,40664
39383,fa10-01-03,fa10-01-48,0,01-May-11,40664
39384,fa10-01-03,fa10-01-47,0,01-May-11,40664
39385,fa10-01-03,fa10-01-59,0,01-May-11,40664
39386,fa10-01-03,fa10-01-10,0,01-May-11,40664
39387,fa10-01-03,fa10-01-33,0,01-May-11,40664
39388,fa10-01-03,fa10-01-77,0,01-May-11,40664
39389,fa10-01-03,sp10-01-22,0,01-May-11,40664
39390,fa10-01-03,fa10-01-16,0,01-May-11,40664
39391,fa10-01-03,fa10-01-36,0,01-May-11,40664
39392,fa10-01-03,fa10-01-08,0,01-May-11,40664
39393,fa10-01-03,fa10-01-46,0,01-May-11,40664
39394,fa10-01-03,fa10-01-41,0,01-May-11,40664
39395,fa10-01-03,fa10-01-22,0,01-May-11,40664
39396,fa10-01-03,sp10-01-25,6,01-May-11,40664
39397,fa10-01-03,fa10-01-51,0,01-May-11,40664
39398,fa10-01-03,fa10-01-23,0,01-May-11,40664
39399,fa10-01-03,sp10-01-18,0,01-May-11,40664
39400,fa10-01-03,fa10-01-12,4,01-May-11,40664
39401,fa10-01-03,fa10-01-64,0,01-May-11,40664
39402,fa10-01-03,sp10-01-52,2,01-May-11,40664
39403,fa10-01-03,sp10-01-31,0,01-May-11,40664
39404,fa10-01-03,sp10-01-45,0,01-May-11,40664
39405,fa10-01-03,fa10-01-70,0,01-May-11,40664
39406,fa10-01-03,fa10-01-63,0,01-May-11,40664
39407,fa10-01-03,sp10-01-56,0,01-May-11,40664
39408,fa10-01-03,fa10-01-54,5,01-May-11,40664
39409,fa10-01-03,fa10-01-72,0,01-May-11,40664
39410,fa10-01-03,fa10-01-03,7,01-May-11,40664
39411,fa10-01-03,fa10-01-38,0,01-May-11,40664
39412,fa10-01-03,fa10-01-37,0,01-May-11,40664
39413,fa10-01-03,sp10-01-49,0,01-May-11,40664
39414,fa10-01-03,sp10-01-48,0,01-May-11,40664
39415,fa10-01-03,fa10-01-53,5,01-May-11,40664
39416,fa10-01-03,sp10-01-02,0,01-May-11,40664
39417,fa10-01-03,fa10-01-49,0,01-May-11,40664
39418,fa10-01-03,sp10-01-43,0,01-May-11,40664
39419,fa10-01-03,sp10-01-33,0,01-May-11,40664
39420,fa10-01-03,fa10-01-71,0,01-May-11,40664
39421,fa10-01-03,fa10-01-50,0,01-May-11,40664
39422,fa10-01-03,fa10-01-42,0,01-May-11,40664
39423,fa10-01-03,fa10-01-82,0,01-May-11,40664
39424,fa10-01-03,fa10-01-27,0,01-May-11,40664
39425,fa10-01-03,fa10-01-11,4,01-May-11,40664
39426,fa10-01-03,sp10-01-30,0,01-May-11,40664
39427,fa10-01-03,fa10-01-66,0,01-May-11,40664
39428,fa10-01-03,fa10-01-65,0,01-May-11,40664
39429,fa10-01-03,fa10-01-26,0,01-May-11,40664
39430,fa10-01-03,fa10-01-32,2,01-May-11,40664
39431,fa10-01-03,fa10-01-09,0,01-May-11,40664
39432,fa10-01-03,fa10-01-25,0,01-May-11,40664
39433,fa10-01-03,fa10-01-31,0,01-May-11,40664
39434,fa10-01-03,sp10-01-54,0,01-May-11,40664
39435,fa10-01-03,fa10-01-34,0,01-May-11,40664
39436,fa10-01-03,fa10-01-57,0,01-May-11,40664
39437,fa10-01-03,fa10-01-55,0,01-May-11,40664
39438,fa10-01-03,fa10-01-30,0,01-May-11,40664
39439,fa10-01-03,fa10-01-43,0,01-May-11,40664
39440,fa10-01-03,fa10-01-44,0,01-May-11,40664
39441,fa10-01-03,fa10-01-62,0,01-May-11,40664
39442,fa10-01-03,sp10-01-36,0,01-May-11,40664
39443,fa10-01-03,fa10-01-28,0,01-May-11,40664
39444,fa10-01-03,fa10-01-29,0,01-May-11,40664
39445,fa10-01-03,fa10-01-52,0,01-May-11,40664
39446,fa10-01-03,fa10-01-61,0,01-May-11,40664
39447,fa10-01-03,fa10-01-56,0,01-May-11,40664
39448,fa10-01-03,sp10-01-01,1,01-May-11,40664
39449,fa10-01-04,sp10-01-53,0,01-May-11,40664
39450,fa10-01-04,fa10-01-79,0,01-May-11,40664
39451,fa10-01-04,sp10-01-38,0,01-May-11,40664
39452,fa10-01-04,sp10-01-39,0,01-May-11,40664
39453,fa10-01-04,fa10-01-81,0,01-May-11,40664
39454,fa10-01-04,fa10-01-78,0,01-May-11,40664
39455,fa10-01-04,fa10-01-67,0,01-May-11,40664
39456,fa10-01-04,fa10-01-68,0,01-May-11,40664
39457,fa10-01-04,fa10-01-73,0,01-May-11,40664
39458,fa10-01-04,fa10-01-74,0,01-May-11,40664
39459,fa10-01-04,fa10-01-15,0,01-May-11,40664
39460,fa10-01-04,fa10-01-80,0,01-May-11,40664
39461,fa10-01-04,fa10-01-19,0,01-May-11,40664
39462,fa10-01-04,fa10-01-85,0,01-May-11,40664
39463,fa10-01-04,fa10-01-86,0,01-May-11,40664
39464,fa10-01-04,sp10-01-24,5,01-May-11,40664
39465,fa10-01-04,fa10-01-17,0,01-May-11,40664
39466,fa10-01-04,fa10-01-18,0,01-May-11,40664
39467,fa10-01-04,fa10-01-04,7,01-May-11,40664
39468,fa10-01-04,fa10-01-06,0,01-May-11,40664
39469,fa10-01-04,fa10-01-45,0,01-May-11,40664
39470,fa10-01-04,sp10-01-13,0,01-May-11,40664
39471,fa10-01-04,fa10-01-07,0,01-May-11,40664
39472,fa10-01-04,sp10-01-46,0,01-May-11,40664
39473,fa10-01-04,sp10-01-44,0,01-May-11,40664
39474,fa10-01-04,sp10-01-06,0,01-May-11,40664
39475,fa10-01-04,fa10-01-83,0,01-May-11,40664
39476,fa10-01-04,fa10-01-14,0,01-May-11,40664
39477,fa10-01-04,fa10-01-13,0,01-May-11,40664
39478,fa10-01-04,fa10-01-05,0,01-May-11,40664
39479,fa10-01-04,fa10-01-75,0,01-May-11,40664
39480,fa10-01-04,fa10-01-01,0,01-May-11,40664
39481,fa10-01-04,fa10-01-02,0,01-May-11,40664
39482,fa10-01-04,fa10-01-20,1,01-May-11,40664
39483,fa10-01-04,fa10-01-76,0,01-May-11,40664
39484,fa10-01-04,fa10-01-58,0,01-May-11,40664
39485,fa10-01-04,fa10-01-21,0,01-May-11,40664
39486,fa10-01-04,sp10-01-28,0,01-May-11,40664
39487,fa10-01-04,sp10-01-26,0,01-May-11,40664
39488,fa10-01-04,sp10-01-55,0,01-May-11,40664
39489,fa10-01-04,sp10-01-05,0,01-May-11,40664
39490,fa10-01-04,sp10-01-35,0,01-May-11,40664
39491,fa10-01-04,fa10-01-35,0,01-May-11,40664
39492,fa10-01-04,fa10-01-40,0,01-May-11,40664
39493,fa10-01-04,fa10-01-60,0,01-May-11,40664
39494,fa10-01-04,sp10-01-23,0,01-May-11,40664
39495,fa10-01-04,sp10-01-11,0,01-May-11,40664
39496,fa10-01-04,sp10-01-12,0,01-May-11,40664
39497,fa10-01-04,sp10-01-07,0,01-May-11,40664
39498,fa10-01-04,sp10-01-08,0,01-May-11,40664
39499,fa10-01-04,fa10-01-24,0,01-May-11,40664
39500,fa10-01-04,fa10-01-39,0,01-May-11,40664
39501,fa10-01-04,sp10-01-19,0,01-May-11,40664
39502,fa10-01-04,sp10-01-34,0,01-May-11,40664
39503,fa10-01-04,fa10-01-69,0,01-May-11,40664
39504,fa10-01-04,sp10-01-32,0,01-May-11,40664
39505,fa10-01-04,sp10-01-42,1,01-May-11,40664
39506,fa10-01-04,sp10-01-40,0,01-May-11,40664
39507,fa10-01-04,sp10-01-41,0,01-May-11,40664
39508,fa10-01-04,sp10-01-37,0,01-May-11,40664
39509,fa10-01-04,fa10-01-48,0,01-May-11,40664
39510,fa10-01-04,fa10-01-47,0,01-May-11,40664
39511,fa10-01-04,fa10-01-59,0,01-May-11,40664
39512,fa10-01-04,fa10-01-10,0,01-May-11,40664
39513,fa10-01-04,fa10-01-33,0,01-May-11,40664
39514,fa10-01-04,fa10-01-77,0,01-May-11,40664
39515,fa10-01-04,sp10-01-22,0,01-May-11,40664
39516,fa10-01-04,fa10-01-16,0,01-May-11,40664
39517,fa10-01-04,fa10-01-36,0,01-May-11,40664
39518,fa10-01-04,fa10-01-08,0,01-May-11,40664
39519,fa10-01-04,fa10-01-46,0,01-May-11,40664
39520,fa10-01-04,fa10-01-41,0,01-May-11,40664
39521,fa10-01-04,fa10-01-22,0,01-May-11,40664
39522,fa10-01-04,sp10-01-25,5,01-May-11,40664
39523,fa10-01-04,fa10-01-51,0,01-May-11,40664
39524,fa10-01-04,fa10-01-23,0,01-May-11,40664
39525,fa10-01-04,sp10-01-18,0,01-May-11,40664
39526,fa10-01-04,fa10-01-12,4,01-May-11,40664
39527,fa10-01-04,fa10-01-64,0,01-May-11,40664
39528,fa10-01-04,sp10-01-52,2,01-May-11,40664
39529,fa10-01-04,sp10-01-31,0,01-May-11,40664
39530,fa10-01-04,sp10-01-45,0,01-May-11,40664
39531,fa10-01-04,fa10-01-70,0,01-May-11,40664
39532,fa10-01-04,fa10-01-63,0,01-May-11,40664
39533,fa10-01-04,sp10-01-56,0,01-May-11,40664
39534,fa10-01-04,fa10-01-54,5,01-May-11,40664
39535,fa10-01-04,fa10-01-72,0,01-May-11,40664
39536,fa10-01-04,fa10-01-03,7,01-May-11,40664
39537,fa10-01-04,fa10-01-38,0,01-May-11,40664
39538,fa10-01-04,fa10-01-37,0,01-May-11,40664
39539,fa10-01-04,sp10-01-49,0,01-May-11,40664
39540,fa10-01-04,sp10-01-48,0,01-May-11,40664
39541,fa10-01-04,fa10-01-53,5,01-May-11,40664
39542,fa10-01-04,sp10-01-02,0,01-May-11,40664
39543,fa10-01-04,fa10-01-49,0,01-May-11,40664
39544,fa10-01-04,sp10-01-43,0,01-May-11,40664
39545,fa10-01-04,sp10-01-33,0,01-May-11,40664
39546,fa10-01-04,fa10-01-71,0,01-May-11,40664
39547,fa10-01-04,fa10-01-50,0,01-May-11,40664
39548,fa10-01-04,fa10-01-42,0,01-May-11,40664
39549,fa10-01-04,fa10-01-82,0,01-May-11,40664
39550,fa10-01-04,fa10-01-27,0,01-May-11,40664
39551,fa10-01-04,fa10-01-11,3,01-May-11,40664
39552,fa10-01-04,sp10-01-30,1,01-May-11,40664
39553,fa10-01-04,fa10-01-66,0,01-May-11,40664
39554,fa10-01-04,fa10-01-65,0,01-May-11,40664
39555,fa10-01-04,fa10-01-26,0,01-May-11,40664
39556,fa10-01-04,fa10-01-32,0,01-May-11,40664
39557,fa10-01-04,fa10-01-09,0,01-May-11,40664
39558,fa10-01-04,fa10-01-25,0,01-May-11,40664
39559,fa10-01-04,fa10-01-31,0,01-May-11,40664
39560,fa10-01-04,sp10-01-54,0,01-May-11,40664
39561,fa10-01-04,fa10-01-34,0,01-May-11,40664
39562,fa10-01-04,fa10-01-57,0,01-May-11,40664
39563,fa10-01-04,fa10-01-55,0,01-May-11,40664
39564,fa10-01-04,fa10-01-30,0,01-May-11,40664
39565,fa10-01-04,fa10-01-43,2,01-May-11,40664
39566,fa10-01-04,fa10-01-44,2,01-May-11,40664
39567,fa10-01-04,fa10-01-62,0,01-May-11,40664
39568,fa10-01-04,sp10-01-36,0,01-May-11,40664
39569,fa10-01-04,fa10-01-28,0,01-May-11,40664
39570,fa10-01-04,fa10-01-29,0,01-May-11,40664
39571,fa10-01-04,fa10-01-52,0,01-May-11,40664
39572,fa10-01-04,fa10-01-61,0,01-May-11,40664
39573,fa10-01-04,fa10-01-56,0,01-May-11,40664
39574,fa10-01-04,sp10-01-01,0,01-May-11,40664
39575,fa10-01-05,sp10-01-53,0,01-May-11,40664
39576,fa10-01-05,fa10-01-79,0,01-May-11,40664
39577,fa10-01-05,sp10-01-38,0,01-May-11,40664
39578,fa10-01-05,sp10-01-39,0,01-May-11,40664
39579,fa10-01-05,fa10-01-81,0,01-May-11,40664
39580,fa10-01-05,fa10-01-78,0,01-May-11,40664
39581,fa10-01-05,fa10-01-67,0,01-May-11,40664
39582,fa10-01-05,fa10-01-68,0,01-May-11,40664
39583,fa10-01-05,fa10-01-73,0,01-May-11,40664
39584,fa10-01-05,fa10-01-74,0,01-May-11,40664
39585,fa10-01-05,fa10-01-15,0,01-May-11,40664
39586,fa10-01-05,fa10-01-80,0,01-May-11,40664
39587,fa10-01-05,fa10-01-19,0,01-May-11,40664
39588,fa10-01-05,fa10-01-85,0,01-May-11,40664
39589,fa10-01-05,fa10-01-86,0,01-May-11,40664
39590,fa10-01-05,sp10-01-24,0,01-May-11,40664
39591,fa10-01-05,fa10-01-17,2,01-May-11,40664
39592,fa10-01-05,fa10-01-18,2,01-May-11,40664
39593,fa10-01-05,fa10-01-04,0,01-May-11,40664
39594,fa10-01-05,fa10-01-06,7,01-May-11,40664
39595,fa10-01-05,fa10-01-45,0,01-May-11,40664
39596,fa10-01-05,sp10-01-13,2,01-May-11,40664
39597,fa10-01-05,fa10-01-07,0,01-May-11,40664
39598,fa10-01-05,sp10-01-46,1,01-May-11,40664
39599,fa10-01-05,sp10-01-44,1,01-May-11,40664
39600,fa10-01-05,sp10-01-06,2,01-May-11,40664
39601,fa10-01-05,fa10-01-83,0,01-May-11,40664
39602,fa10-01-05,fa10-01-14,0,01-May-11,40664
39603,fa10-01-05,fa10-01-13,0,01-May-11,40664
39604,fa10-01-05,fa10-01-05,7,01-May-11,40664
39605,fa10-01-05,fa10-01-75,0,01-May-11,40664
39606,fa10-01-05,fa10-01-01,2,01-May-11,40664
39607,fa10-01-05,fa10-01-02,2,01-May-11,40664
39608,fa10-01-05,fa10-01-20,0,01-May-11,40664
39609,fa10-01-05,fa10-01-76,0,01-May-11,40664
39610,fa10-01-05,fa10-01-58,0,01-May-11,40664
39611,fa10-01-05,fa10-01-21,0,01-May-11,40664
39612,fa10-01-05,sp10-01-28,0,01-May-11,40664
39613,fa10-01-05,sp10-01-26,0,01-May-11,40664
39614,fa10-01-05,sp10-01-55,0,01-May-11,40664
39615,fa10-01-05,sp10-01-05,2,01-May-11,40664
39616,fa10-01-05,sp10-01-35,0,01-May-11,40664
39617,fa10-01-05,fa10-01-35,0,01-May-11,40664
39618,fa10-01-05,fa10-01-40,0,01-May-11,40664
39619,fa10-01-05,fa10-01-60,0,01-May-11,40664
39620,fa10-01-05,sp10-01-23,0,01-May-11,40664
39621,fa10-01-05,sp10-01-11,0,01-May-11,40664
39622,fa10-01-05,sp10-01-12,0,01-May-11,40664
